e2565d5,Qu?c V??ng,"Tue, 17 Oct 2023 00:31:08 +0700",fix conflict in adminController,"	 1 file changed", 5 insertions(+)," 107 deletions(-)	"
2cf362c,PhenChua,"Sun, 8 Oct 2023 01:18:33 +0700",Update more methods and contants,"	 1 file changed"," 112 insertions(+)	",
3f0b484,PhenChua,"Sun, 8 Oct 2023 01:18:13 +0700",Create the class,"	 1 file changed"," 5 insertions(+)	",
390c931,PhenChua,"Sun, 8 Oct 2023 01:17:59 +0700",Update some methods,"	 1 file changed", 61 insertions(+)," 22 deletions(-)	"
04d6d1a,PhenChua,"Sun, 8 Oct 2023 01:17:32 +0700",Delete unnecessary comments,"	 7 files changed"," 56 deletions(-)	",
f52d8a9,Qu?c V??ng,"Sun, 8 Oct 2023 00:50:04 +0700",update EmployeeDAO #3 and add IEmployeeDAO,"	 3 files changed", 93 insertions(+)," 16 deletions(-)	"
bbc4e42,Carl-Johnsons,"Sun, 8 Oct 2023 00:16:46 +0700",Update database script,"	 3 files changed", 427 insertions(+)," 616 deletions(-)	"
ceabd6b,Qu?c V??ng,"Sat, 7 Oct 2023 23:45:41 +0700",update EmployeeDAO #2,"	 4 files changed", 412 insertions(+)," 136 deletions(-)	"
0e42463,Carl-Johnsons,"Sat, 7 Oct 2023 23:21:17 +0700",add Import Stash in the db,"	 3 files changed", 248 insertions(+)," 302 deletions(-)	"
9819d55,Carl-Johnsons,"Sat, 7 Oct 2023 22:36:54 +0700",update order table,"	 3 files changed", 10 insertions(+)," 18 deletions(-)	"
32547ec,PhenChua,"Sat, 7 Oct 2023 22:12:30 +0700",Update access modifier for contants,"	 1 file changed", 8 insertions(+)," 12 deletions(-)	"
6c33bdb,PhenChua,"Sat, 7 Oct 2023 21:57:44 +0700",Update all the methods' comments,"	 1 file changed", 160 insertions(+)," 22 deletions(-)	"
f8f3eeb,PhenChua,"Sat, 7 Oct 2023 21:57:10 +0700",Change import position,"	 1 file changed", 2 insertions(+)," 1 deletion(-)	"
251a383,PhenChua,"Sat, 7 Oct 2023 21:56:57 +0700",Move all methods' comments into IUserDAO,"	 1 file changed", 4 insertions(+)," 35 deletions(-)	"
e87c077,PhenChua,"Sat, 7 Oct 2023 21:56:13 +0700",Change import position,"	 1 file changed", 3 insertions(+)," 2 deletions(-)	"
f03802a,PhenChua,"Sat, 7 Oct 2023 21:55:57 +0700",Change import position,"	 1 file changed", 2 insertions(+)," 1 deletion(-)	"
24511cf,PhenChua,"Sat, 7 Oct 2023 21:55:25 +0700",Update UserDAO,"	 1 file changed", 3 insertions(+)," 2 deletions(-)	"
56ba5f7,Carl-Johnsons,"Sat, 7 Oct 2023 21:14:37 +0700",Add Interface IUserDAO,"	 5 files changed", 265 insertions(+)," 311 deletions(-)	"
913a0c1,PhenChua,"Sat, 7 Oct 2023 20:34:16 +0700",Update UserDAO,"	 3 files changed", 59 insertions(+)," 99 deletions(-)	"
de278ae,Carl-Johnsons,"Sat, 7 Oct 2023 17:15:47 +0700",move interface to another folder,"	 10 files changed", 10 insertions(+)," 5 deletions(-)	"
51417dc,Carl-Johnsons,"Sat, 7 Oct 2023 16:34:40 +0700",Refactoring productDAO,"	 2 files changed", 79 insertions(+)," 83 deletions(-)	"
f6198b0,PhenChua,"Sat, 7 Oct 2023 16:32:16 +0700",Refactoring UserDAO,"	 4 files changed", 115 insertions(+)," 95 deletions(-)	"
f91d2ce,Carl-Johnsons,"Sat, 7 Oct 2023 15:01:26 +0700",Done refactoring brand and product except getProductByOrderID,"	 10 files changed", 353 insertions(+)," 488 deletions(-)	"
4968526,Carl-Johnsons,"Sat, 7 Oct 2023 02:32:16 +0700",Done partial of ProductDAO,"	 1 file changed", 102 insertions(+)," 75 deletions(-)	"
6953909,Qu?c V??ng,"Sat, 7 Oct 2023 02:16:41 +0700",update EmployeeDAO,"	 1 file changed", 2 insertions(+)," 1 deletion(-)	"
587f4a2,Qu?c V??ng,"Sat, 7 Oct 2023 02:15:49 +0700",update EmployeeDAO,"	 2 files changed", 80 insertions(+)," 2 deletions(-)	"
96a2e47,lebathinh2003,"Sat, 7 Oct 2023 02:08:42 +0700",xong import va import detail,"	 6 files changed"," 524 insertions(+)	",
fb5644f,Carl-Johnsons,"Sat, 7 Oct 2023 01:37:16 +0700",Add stockDAO,"	 5 files changed", 151 insertions(+)," 26 deletions(-)	"
156c856,Carl-Johnsons,"Sat, 7 Oct 2023 00:47:19 +0700",Update BrandDAO and interface IBrandDAO,"	 5 files changed", 110 insertions(+)," 80 deletions(-)	"
fd19ae3,Qu?c V??ng,"Sat, 7 Oct 2023 00:19:42 +0700",update UserDAO,"	 1 file changed", 55 insertions(+)," 57 deletions(-)	"
5166795,PhenChua,"Fri, 6 Oct 2023 23:51:42 +0700",Add new Voucher class,"	 1 file changed"," 80 insertions(+)	",
23d3180,PhenChua,"Fri, 6 Oct 2023 23:51:21 +0700",Reformatting,"	 1 file changed"," 8 deletions(-)	",
c58c99b,PhenChua,"Fri, 6 Oct 2023 23:50:16 +0700",Delete weak entity,"	 1 file changed"," 60 deletions(-)	",
ff0fa4a,PhenChua,"Fri, 6 Oct 2023 23:48:35 +0700",Modify fields and methods,"	 1 file changed", 59 insertions(+)," 45 deletions(-)	"
35e1c7e,PhenChua,"Fri, 6 Oct 2023 23:48:06 +0700","Rename field, delete constructor, remove sum"" field""","	 1 file changed", 10 insertions(+)," 30 deletions(-)	"
74dd119,PhenChua,"Fri, 6 Oct 2023 23:47:15 +0700","Delete Brand class's constructor, rename field","	 1 file changed", 5 insertions(+)," 16 deletions(-)	"
a4abffa,PhenChua,"Fri, 6 Oct 2023 23:46:34 +0700",Update Admin class formatting,"	 2 files changed", 2 insertions(+)," 3 deletions(-)	"
d0f9ce4,Qu?c V??ng,"Fri, 6 Oct 2023 23:24:29 +0700",update inventory manager model,"	 1 file changed"," 2 insertions(+)	",
542baed,Qu?c V??ng,"Fri, 6 Oct 2023 23:23:27 +0700",add model Product_Activity_Log Employee_Role,"	 2 files changed"," 73 insertions(+)	",
674893b,Carl-Johnsons,"Fri, 6 Oct 2023 23:17:17 +0700",Change version of maven from 1.8 back to 1.7,"	 1 file changed", 2 insertions(+)," 2 deletions(-)	"
27abc9c,Carl-Johnsons,"Fri, 6 Oct 2023 23:16:05 +0700","Modified Product, Brand. Add new class in Lib","	 9 files changed", 866 insertions(+)," 1101 deletions(-)	"
00d7b72,Qu?c V??ng,"Fri, 6 Oct 2023 23:05:59 +0700","update model User, Employee, Admin, Customer, Order_Manager, Inventory_Manager","	 6 files changed", 210 insertions(+)," 78 deletions(-)	"
32e504f,lebathinh2003,"Sat, 30 Sep 2023 22:24:59 +0700",xong search and filter order va order detail,"	 8 files changed", 1139 insertions(+)," 234 deletions(-)	"
cae11c1,Qu?c V??ng,"Sat, 30 Sep 2023 22:15:31 +0700",completed restore customer account,"	 16 files changed"," 1592 insertions(+)	",
2965c57,Qu?c V??ng,"Sat, 30 Sep 2023 21:53:29 +0700",completed update user information by user,"	 17 files changed"," 2227 insertions(+)	",
4.45E+41,Carl-Johnsons,"Sat, 30 Sep 2023 21:20:56 +0700",Add sql for Customer List,"	 1 file changed"," 9 insertions(+)	",
96646f6,PhenChua,"Sat, 30 Sep 2023 21:15:23 +0700",Add more diagrams,"	 7 files changed"," 653 insertions(+)	",
42f3eac,Carl-Johnsons,"Sat, 30 Sep 2023 20:54:00 +0700",add sequence diagram for Update employee,"	 2 files changed"," 270 insertions(+)	",
3c08340,PhenChua,"Sat, 30 Sep 2023 20:28:42 +0700",Add Customer List diagrams,"	 2 files changed", 15 insertions(+)," 15 deletions(-)	"
d105b5d,PhenChua,"Sat, 30 Sep 2023 17:15:39 +0700",Update sequence diagram,"	 1 file changed", 1 insertion(+)," 1 deletion(-)	"
3.62E+81,PhenChua,"Sat, 30 Sep 2023 16:43:29 +0700",Update sequence diagram,"	 1 file changed", 43 insertions(+)," 23 deletions(-)	"
c520b66,PhenChua,"Sat, 30 Sep 2023 16:31:17 +0700",Update sequence diagram,"	 1 file changed", 159 insertions(+)," 117 deletions(-)	"
5800c64,PhenChua,"Sat, 30 Sep 2023 16:30:17 +0700",Add pre-existing files,"	 5 files changed"," 803 insertions(+)	",
8206363,PhenChua,"Sat, 30 Sep 2023 16:28:30 +0700",Change folder name,"	 5 files changed"," 803 deletions(-)	",
c885a98,lebathinh2003,"Sat, 30 Sep 2023 16:07:40 +0700",check login,"	 4 files changed", 234 insertions(+)," 353 deletions(-)	"
49928fc,Carl-Johnsons,"Sat, 30 Sep 2023 16:05:19 +0700",fix login,"	 4 files changed", 381 insertions(+)," 384 deletions(-)	"
77ca4e7,Carl-Johnsons,"Sat, 30 Sep 2023 15:48:48 +0700",modified database schema,"	 7 files changed", 42 insertions(+)," 26 deletions(-)	"
06fa147,Qu?c V??ng,"Sat, 30 Sep 2023 15:35:26 +0700",completed delete product in cart,"	 17 files changed"," 1508 insertions(+)	",
17cb539,Carl-Johnsons,"Sat, 30 Sep 2023 15:18:25 +0700",Complete Add Employee and modified newDatabase.sql,"	 8 files changed", 742 insertions(+)," 18 deletions(-)	"
f6a4d9a,Carl-Johnsons,"Sat, 30 Sep 2023 11:10:59 +0700",Complete Search and Filter Employee,"	 7 files changed", 241 insertions(+)," 72 deletions(-)	"
fa9ed24,Carl-Johnsons,"Sat, 30 Sep 2023 09:37:37 +0700",.obisidian is modified,"	 1 file changed", 1 insertion(+)," 1 deletion(-)	"
217fefd,Qu?c V??ng,"Sat, 30 Sep 2023 01:42:21 +0700",completed code design update quantity of product in cart,"	 15 files changed", 353 insertions(+)," 85 deletions(-)	"
ed54ebc,lebathinh2003,"Sat, 30 Sep 2023 01:15:51 +0700",xong update product,"	 8 files changed", 1138 insertions(+)," 601 deletions(-)	"
364ab03,PhenChua,"Sat, 30 Sep 2023 00:51:23 +0700",Update new diagram,"	 1 file changed", 64 insertions(+)," 39 deletions(-)	"
c5cfef3,Carl-Johnsons,"Sat, 30 Sep 2023 00:50:58 +0700",add function Employee List,"	 4 files changed", 106 insertions(+)," 10 deletions(-)	"
d9af081,Qu?c V??ng,"Sat, 30 Sep 2023 00:41:41 +0700",update database_queries,"	 15 files changed"," 1232 insertions(+)	",
1ffb3f5,PhenChua,"Sat, 30 Sep 2023 00:25:47 +0700",Update new diagram,"	 2 files changed", 165 insertions(+)," 71 deletions(-)	"
3fcd3c9,Carl-Johnsons,"Sat, 30 Sep 2023 00:17:06 +0700",Completed add to cart function,"	 4 files changed", 290 insertions(+)," 20 deletions(-)	"
f0b8fbd,Qu?c V??ng,"Sat, 30 Sep 2023 00:05:18 +0700",update delete and restore product for admin,"	 25 files changed", 1514 insertions(+)," 32 deletions(-)	"
2a360ae,PhenChua,"Fri, 29 Sep 2023 23:00:51 +0700",Update class name,"	 1 file changed", 106 insertions(+)," 106 deletions(-)	"
ecafbc5,PhenChua,"Fri, 29 Sep 2023 22:56:40 +0700",Update new diagram,"	 4 files changed", 626 insertions(+)," 607 deletions(-)	"
47eaa03,lebathinh2003,"Fri, 29 Sep 2023 22:27:25 +0700",hoan thien add product,"	 2 files changed", 58 insertions(+)," 294 deletions(-)	"
b48cd69,Carl-Johnsons,"Fri, 29 Sep 2023 22:02:02 +0700",create add to cart,"	 14 files changed", 289 insertions(+)," 629 deletions(-)	"
62ba865,PhenChua,"Fri, 29 Sep 2023 20:56:00 +0700",Update new diagram,"	 1 file changed", 497 insertions(+)," 497 deletions(-)	"
9e4f62f,PhenChua,"Fri, 29 Sep 2023 20:55:20 +0700",Update new diagram,"	 3 files changed", 323 insertions(+)," 46 deletions(-)	"
dec13e7,Qu?c V??ng,"Fri, 29 Sep 2023 20:48:27 +0700",update function forgot password,"	 13 files changed", 1577 insertions(+)," 229 deletions(-)	"
3a5eabd,lebathinh2003,"Fri, 29 Sep 2023 18:22:56 +0700",xong add product,"	 2 files changed"," 833 insertions(+)	",
5eae33d,Carl-Johnsons,"Fri, 29 Sep 2023 18:07:04 +0700",Complete function view product detail,"	 9 files changed", 439 insertions(+)," 11 deletions(-)	"
7cb43e8,PhenChua,"Fri, 29 Sep 2023 16:38:52 +0700",Update new entity,"	 2 files changed", 96 insertions(+)," 17 deletions(-)	"
652aa09,Carl-Johnsons,"Fri, 29 Sep 2023 15:47:14 +0700",Done function search and filter product,"	 13 files changed", 694 insertions(+)," 72 deletions(-)	"
3ff9b08,Carl-Johnsons,"Thu, 28 Sep 2023 17:08:17 +0700",done Function_Register,"	 12 files changed", 679 insertions(+)," 194 deletions(-)	"
9469d91,Carl-Johnsons,"Thu, 28 Sep 2023 13:15:56 +0700",modified register sequence and class diagram,"	 4 files changed", 442 insertions(+)," 45 deletions(-)	"
b3077fe,PhenChua,"Thu, 28 Sep 2023 00:10:39 +0700",Add class diagram for function 9,"	 2 files changed"," 59 insertions(+)	",
5b62aab,Qu?c V??ng,"Thu, 28 Sep 2023 00:08:31 +0700",code design for forgot password,"	 8 files changed", 930 insertions(+)," 182 deletions(-)	"
12f58aa,Carl-Johnsons,"Wed, 27 Sep 2023 23:55:25 +0700",Add sequence diagram in register,"	 1 file changed", 72 insertions(+)," 25 deletions(-)	"
ae3194e,lebathinh2003,"Wed, 27 Sep 2023 23:06:11 +0700",ok,"	 2 files changed", 767 insertions(+)," 767 deletions(-)	"
f180027,Carl-Johnsons,"Wed, 27 Sep 2023 23:02:06 +0700",Add login and register folder in SDS,"	 8 files changed", 463 insertions(+)," 182 deletions(-)	"
b22c7d2,lebathinh2003,"Wed, 27 Sep 2023 00:37:32 +0700",1.login function sds,"	 2 files changed"," 444 insertions(+)	",
d68ae00,Carl-Johnsons,"Tue, 26 Sep 2023 23:32:29 +0700",Add use case diagram,"	 12 files changed", 1174 insertions(+)," 115 deletions(-)	"
f9caab1,Carl-Johnsons,"Tue, 26 Sep 2023 16:33:49 +0700",Add Use case diagram,"	 10 files changed", 995 insertions(+)," 58 deletions(-)	"
ae06425,PhenChua,"Mon, 25 Sep 2023 23:38:10 +0700",Delete test.txt,"	 1 file changed"," 3 deletions(-)	",
c768fae,PhenChua,"Mon, 25 Sep 2023 23:37:48 +0700",Delete test.txt,"	 1 file changed"," 3 deletions(-)	",
b19251f,PhenChua,"Mon, 25 Sep 2023 23:24:02 +0700","Update DataManager, now it will fetch DB's information from a file instead.","	 5 files changed", 785 insertions(+)," 734 deletions(-)	"
1ca1191,PhenChua,"Mon, 25 Sep 2023 18:09:50 +0700",Creating testing file,"	 1 file changed"," 3 insertions(+)	",
6135d02,PhenChua,"Mon, 25 Sep 2023 18:09:21 +0700",Creating testing file,"	 1 file changed"," 3 insertions(+)	",
6256767,Carl-Johnsons,"Sun, 24 Sep 2023 01:30:42 +0700","Update new database, add newDatabase.sql script","	 4 files changed", 615 insertions(+)," 143 deletions(-)	"
b99dc87,PhenChua,"Sat, 23 Sep 2023 23:55:25 +0700",Added new sql script,"	 3 files changed", 315 insertions(+)," 90 deletions(-)	"
a7447f0,Qu?c V??ng,"Sat, 23 Sep 2023 23:54:42 +0700",update erd,"	 3 files changed", 254 insertions(+)," 215 deletions(-)	"
8cb6419,Carl-Johnsons,"Sat, 23 Sep 2023 23:08:26 +0700",Update database schema,"	 3 files changed", 63 insertions(+)," 22 deletions(-)	"
2cefc64,PhenChua,"Sat, 23 Sep 2023 18:07:46 +0700",Update obsidian settings,"	 3 files changed", 6 insertions(+)," 7 deletions(-)	"
4db10bc,Carl-Johnsons,"Sat, 23 Sep 2023 18:00:52 +0700",add obsidian setting,"	 42 files changed", 53386 insertions(+)," 401 deletions(-)	"
8585fdf,Qu?c V??ng,"Sat, 23 Sep 2023 17:57:00 +0700",update screenflow for order manager,"	 4 files changed", 648 insertions(+)," 1 deletion(-)	"
ce2d900,Qu?c V??ng,"Sat, 23 Sep 2023 16:57:08 +0700",export package diagram image,"	 3 files changed", 2 insertions(+)," 2 deletions(-)	"
d887179,PhenChua,"Sat, 23 Sep 2023 16:51:55 +0700",Update customer's screen flow,"	 1 file changed"," 223 insertions(+)	",
af7f2b6,Qu?c V??ng,"Sat, 23 Sep 2023 16:28:08 +0700",add CodePackageDiagram,"	 2 files changed"," 2 insertions(+)	",
000052f,Carl-Johnsons,"Sat, 23 Sep 2023 15:40:40 +0700",Update erd,"	 3 files changed", 748 insertions(+)," 155 deletions(-)	"
af413b9,Qu?c V??ng,"Fri, 22 Sep 2023 23:35:49 +0700",remove all .DS_Store file,"	 21 files changed", 0 insertions(+)," 0 deletions(-)	"
36c0292,Qu?c V??ng,"Fri, 22 Sep 2023 23:32:51 +0700",update gitignore,"	 1 file changed", 1 insertion(+)," 1 deletion(-)	"
46ff93e,Qu?c V??ng,"Fri, 22 Sep 2023 23:27:15 +0700",remove all .DS_Store file,"	 2 files changed", 2 insertions(+)," 1 deletion(-)	"
2b6104a,Qu?c V??ng,"Fri, 22 Sep 2023 23:09:32 +0700",update screenflow,"	 20 files changed", 12 insertions(+)," 1141 deletions(-)	"
72a7de2,PhenChua,"Fri, 22 Sep 2023 22:06:18 +0700",Add init database file,"	 1 file changed"," 164 insertions(+)	",
1deed89,PhenChua,"Fri, 22 Sep 2023 22:04:27 +0700",Update product list link,"	 2 files changed", 5 insertions(+)," 5 deletions(-)	"
9fa1c3b,Carl-Johnsons,"Fri, 22 Sep 2023 17:22:50 +0700",Add folder SRS,"	 7 files changed"," 1654 insertions(+)	",
9ea2ed8,Qu?c V??ng,"Fri, 15 Sep 2023 14:55:43 +0700",add DataManager.java,"	 2 files changed", 266 insertions(+)," 2 deletions(-)	"
08e37cc,Qu?c V??ng,"Fri, 15 Sep 2023 14:52:30 +0700",stop tracking DataManager.java,"	 1 file changed"," 265 deletions(-)	",
9fd6374,Qu?c V??ng,"Fri, 15 Sep 2023 14:46:14 +0700",add git ignore for DataManager.java,"	 5 files changed", 404 insertions(+)," 217 deletions(-)	"
bd48efa,Carl-Johnsons,"Tue, 5 Sep 2023 22:35:20 +0700",add requirement.txt,"	 21 files changed", 2035 insertions(+)," 2319 deletions(-)	"
2dcac8d,Carl-Johnsons,"Tue, 5 Sep 2023 20:29:41 +0700",add document folder,"	 4 files changed", 550 insertions(+)," 9 deletions(-)	"
536c1c2,Qu・ｻ・c Zﾆｰﾆ｡ng,"Tue, 18 Jul 2023 08:27:46 +0700",Update homePage.jsp,"	 1 file changed", 2 insertions(+)," 2 deletions(-)	"
8b15299,PhenChua,"Tue, 18 Jul 2023 03:15:03 +0700",fix small bugs,"	 5 files changed", 353 insertions(+)," 333 deletions(-)	"
