e2565d5,Qu?c V??ng,"Tue, 17 Oct 2023 00:31:08 +0700",fix conflict in adminController,"	 1 file changed", 5 insertions(+)," 107 deletions(-)	"
92f6dfa,Carl-Johnsons,"Tue, 18 Jul 2023 02:09:28 +0700",fix all navbar,"	 19 files changed", 432 insertions(+)," 119 deletions(-)	"
0c3b7ce,Carl-Johnsons,"Tue, 18 Jul 2023 00:55:26 +0700",fix some bugs,"	 12 files changed", 1679 insertions(+)," 830 deletions(-)	"
28f6937,Carl-Johnsons,"Mon, 17 Jul 2023 23:25:44 +0700",add placeholder for SDT,"	 2 files changed", 2 insertions(+)," 2 deletions(-)	"
abc4843,Carl-Johnsons,"Mon, 17 Jul 2023 23:01:23 +0700",throw exception in Update Adress in Client Controoler,"	 6 files changed", 108 insertions(+)," 88 deletions(-)	"
667144,PhenChua,"Mon, 17 Jul 2023 21:57:35 +0700",Fix small bug with user cookie,"	 3 files changed", 219 insertions(+)," 205 deletions(-)	"
e5f3f28,Carl-Johnsons,"Mon, 17 Jul 2023 21:12:46 +0700",update Muc do hoan thanh and add some work in README.md,"	 1 file changed", 116 insertions(+)," 46 deletions(-)	"
f78e346,Carl-Johnsons,"Mon, 17 Jul 2023 21:11:11 +0700",update README.md,"	 10 files changed", 180 insertions(+)," 5 deletions(-)	"
682745f,Carl-Johnsons,"Mon, 17 Jul 2023 18:59:15 +0700",fix c:if c:when that has double quote change into single quote to avoid parser error,"	 12 files changed", 28 insertions(+)," 26 deletions(-)	"
5f57cf1,Carl-Johnsons,"Mon, 17 Jul 2023 18:17:50 +0700",fix upload image button,"	 5 files changed", 250 insertions(+)," 195 deletions(-)	"
6b4b98a,Carl-Johnsons,"Mon, 17 Jul 2023 01:22:41 +0700",fix upload image in /Admin/Product/Add.,"	 3 files changed", 30 insertions(+)," 22 deletions(-)	"
8e98d5c,Carl-Johnsons,"Mon, 17 Jul 2023 00:57:46 +0700",fix css,"	 16 files changed", 451 insertions(+)," 438 deletions(-)	"
540425f,Carl-Johnsons,"Sun, 16 Jul 2023 23:16:17 +0700",reopen login cache. Failed to fix,"	 39 files changed", 1763 insertions(+)," 249 deletions(-)	"
258c522,Carl-Johnsons,"Sun, 16 Jul 2023 18:29:27 +0700",delete cookie when admin set him-self to client,"	 27 files changed", 936 insertions(+)," 560 deletions(-)	"
4c8be42,Carl-Johnsons,"Sun, 16 Jul 2023 15:40:02 +0700",throw exception in Admin update user,"	 26 files changed", 519 insertions(+)," 359 deletions(-)	"
e4fc9ec,Carl-Johnsons,"Fri, 14 Jul 2023 00:51:09 +0700",search in Product/List function fixed. No Product Found added in Product/List,"	 15 files changed", 583 insertions(+)," 139 deletions(-)	"
6133b72,Carl-Johnsons,"Thu, 13 Jul 2023 23:02:26 +0700",add suggested product in product detail,"	 5 files changed", 380 insertions(+)," 196 deletions(-)	"
12a8fa0,Carl-Johnsons,"Thu, 13 Jul 2023 22:34:57 +0700",fix client checkout when there is no product is cart,"	 12 files changed", 712 insertions(+)," 447 deletions(-)	"
82b6343,Qu・ｻ・c Zﾆｰﾆ｡ng,"Thu, 13 Jul 2023 20:35:05 +0700",add action for button in account page,"	 3 files changed", 33 insertions(+)," 5 deletions(-)	"
bdcad88,Carl-Johnsons,"Thu, 13 Jul 2023 19:25:23 +0700",add Order's Detail and Detail for Client in ADMIN_PAGE,"	 4 files changed", 168 insertions(+)," 50 deletions(-)	"
0fdf3a4,Carl-Johnsons,"Thu, 13 Jul 2023 18:25:25 +0700",Update filter send Error 403 for some url,"	 10 files changed", 151 insertions(+)," 102 deletions(-)	"
40e0bae,Qu・ｻ・c Zﾆｰﾆ｡ng,"Thu, 13 Jul 2023 17:46:30 +0700",add plugin zooom image in detail.jsp page,"	 17 files changed", 2911 insertions(+)," 24 deletions(-)	"
ca47e6c,Qu・ｻ・c Zﾆｰﾆ｡ng,"Thu, 13 Jul 2023 17:05:25 +0700","add hover for add to cart btn, checkout btn, back to home btn","	 4 files changed", 25 insertions(+)," 41 deletions(-)	"
a8ec05a,Qu・ｻ・c Zﾆｰﾆ｡ng,"Thu, 13 Jul 2023 16:42:07 +0700",center for icon in homepage's header,"	 3 files changed", 3 insertions(+)," 5 deletions(-)	"
e920d14,Qu・ｻ・c Zﾆｰﾆ｡ng,"Thu, 13 Jul 2023 16:27:56 +0700",fix button back to home in cart page,"	 5 files changed", 392 insertions(+)," 384 deletions(-)	"
622113b,Qu・ｻ・c Zﾆｰﾆ｡ng,"Thu, 13 Jul 2023 15:26:43 +0700",fix font for checkout page,"	 2 files changed", 6 insertions(+)," 1 deletion(-)	"
fd7abf3,Qu・ｻ・c Zﾆｰﾆ｡ng,"Thu, 13 Jul 2023 08:13:11 +0700",hide icon or hide all td when there are no info or info equal null,"	 2 files changed", 18 insertions(+)," 4 deletions(-)	"
7ca40d5,Carl-Johnsons,"Thu, 13 Jul 2023 07:59:31 +0700",Update interface for update user and paging in user list,"	 17 files changed", 902 insertions(+)," 799 deletions(-)	"
5c9e885,Qu・ｻ・c Zﾆｰﾆ｡ng,"Thu, 13 Jul 2023 07:40:22 +0700",add try catch when user try to input invalid path in /Product/List/BrandID/,"	 1 file changed", 8 insertions(+)," 2 deletions(-)	"
36003ee,Qu・ｻ・c Zﾆｰﾆ｡ng,"Thu, 13 Jul 2023 07:22:52 +0700",add 403 page,"	 2 files changed"," 60 insertions(+)	",
456e57d,Qu・ｻ・c Zﾆｰﾆ｡ng,"Wed, 12 Jul 2023 08:49:52 +0700",add subscribe for all page,"	 14 files changed", 720 insertions(+)," 732 deletions(-)	"
a6ad972,Carl-Johnsons,"Wed, 12 Jul 2023 00:16:13 +0700",add username change email and fix Admin/ and Client/User jquery Validation,"	 14 files changed", 1566 insertions(+)," 883 deletions(-)	"
ab10575,Qu・ｻ・c Zﾆｰﾆ｡ng,"Tue, 11 Jul 2023 19:26:13 +0700",Update README.md,"	 1 file changed"," 1 insertion(+)	",
c08c515,Carl-Johnsons,"Tue, 11 Jul 2023 11:48:23 +0700",Add list of work in the README.md,"	 1 file changed"," 48 insertions(+)	",
fc49c93,PhenChua,"Mon, 10 Jul 2023 23:23:43 +0700",Fix bugs,"	 1 file changed", 3 insertions(+)," 7 deletions(-)	"
920b208,PhenChua,"Mon, 10 Jul 2023 23:14:34 +0700",Fix bugs,"	 39 files changed", 2016 insertions(+)," 8140 deletions(-)	"
a8bb0a8,Carl-Johnsons,"Sun, 9 Jul 2023 02:12:58 +0700",Finishing email sender,"	 3 files changed", 49 insertions(+)," 18 deletions(-)	"
e476cd9,Carl-Johnsons,"Sun, 9 Jul 2023 01:27:54 +0700",add more notification when change password/email,"	 13 files changed", 612 insertions(+)," 727 deletions(-)	"
4920728,Carl-Johnsons,"Sun, 9 Jul 2023 00:21:29 +0700",Add sending mail functionality,"	 13 files changed", 2194 insertions(+)," 1233 deletions(-)	"
e3c8320,Carl-Johnsons,"Sat, 8 Jul 2023 22:02:51 +0700",add 2 more exception,"	 11 files changed", 162 insertions(+)," 639 deletions(-)	"
3533669,PhenChua,"Sat, 8 Jul 2023 21:23:55 +0700",Update user.jsp,"	 1 file changed", 3 insertions(+)," 3 deletions(-)	"
5340f37,Carl-Johnsons,"Sat, 8 Jul 2023 20:35:29 +0700",Handling exception in user.jsp and login.jsp,"	 27 files changed", 1511 insertions(+)," 1138 deletions(-)	"
c6aa556,Carl-Johnsons,"Sat, 8 Jul 2023 16:11:05 +0700",Fixing save back up function,"	 10 files changed", 554 insertions(+)," 471 deletions(-)	"
e6519f9,Carl-Johnsons,"Sat, 8 Jul 2023 15:31:01 +0700",test file .bat,"	 2 files changed", 439 insertions(+)," 93 deletions(-)	"
c4ea45a,Carl-Johnsons,"Sat, 8 Jul 2023 15:22:31 +0700",newest version,"	 17 files changed", 93 insertions(+)," 99 deletions(-)	"
5e538c5,Carl-Johnsons,"Sat, 8 Jul 2023 14:35:38 +0700",Fixing upload img to Imgur,"	 2 files changed", 17 insertions(+)," 99 deletions(-)	"
e599211,Carl-Johnsons,"Sat, 8 Jul 2023 02:06:13 +0700",Someone delete something in shop style.css,"	 13 files changed", 960 insertions(+)," 313 deletions(-)	"
a477c74,PhenChua,"Fri, 7 Jul 2023 21:06:08 +0700",Update user list for admin,"	 5 files changed", 46 insertions(+)," 35 deletions(-)	"
b91272d,Carl-Johnsons,"Fri, 7 Jul 2023 18:22:46 +0700",Still fixing the product filter in Product/List,"	 29 files changed", 1461 insertions(+)," 133 deletions(-)	"
5b67349,Carl-Johnsons,"Fri, 7 Jul 2023 16:41:53 +0700",Finish search bar in Admin/List,"	 10 files changed", 1005 insertions(+)," 86 deletions(-)	"
4602e2d,Carl-Johnsons,"Fri, 7 Jul 2023 02:21:47 +0700",Finish 50% Admin Controller,"	 21 files changed", 1786 insertions(+)," 928 deletions(-)	"
f155176,Carl-Johnsons,"Thu, 6 Jul 2023 20:03:36 +0700",Finish add Action in Admin Controller,"	 25 files changed", 1237 insertions(+)," 640 deletions(-)	"
a6468db,Qu・ｻ・c Zﾆｰﾆ｡ng,"Thu, 6 Jul 2023 14:50:50 +0700",update css for button in detail product and update time to live for scroll function,"	 3 files changed", 29 insertions(+)," 12 deletions(-)	"
6a6a8bf,Carl-Johnsons,"Thu, 6 Jul 2023 02:06:58 +0700",Finish 90% Client Controller,"	 2 files changed", 6 insertions(+)," 6 deletions(-)	"
3aba5a7,Carl-Johnsons,"Thu, 6 Jul 2023 01:44:46 +0700","Finish orderDetail, address backend","	 19 files changed", 1776 insertions(+)," 556 deletions(-)	"
f509b33,Qu・ｻ・c Zﾆｰﾆ｡ng,"Wed, 5 Jul 2023 21:25:20 +0700",update order page,"	 5 files changed", 734 insertions(+)," 33 deletions(-)	"
1556162,Carl-Johnsons,"Wed, 5 Jul 2023 19:56:41 +0700",Finish updating Info in Client Controller,"	 17 files changed", 1114 insertions(+)," 651 deletions(-)	"
00e591a,Qu・ｻ・c Zﾆｰﾆ｡ng,"Wed, 5 Jul 2023 14:44:24 +0700",remove target,"	 64 files changed"," 5516 deletions(-)	",
9bf2f52,Qu・ｻ・c Zﾆｰﾆ｡ng,"Wed, 5 Jul 2023 14:14:10 +0700",add user page,"	 44 files changed", 564 insertions(+)," 186 deletions(-)	"
2433223,PhenChua,"Wed, 5 Jul 2023 02:19:15 +0700",Finish login & register,"	 54 files changed", 1145 insertions(+)," 966 deletions(-)	"
b523140,Qu・ｻ・c Zﾆｰﾆ｡ng,"Tue, 4 Jul 2023 22:01:24 +0700",fix footer spelling mistake,"	 8 files changed", 9 insertions(+)," 9 deletions(-)	"
c19c40e,Qu・ｻ・c Zﾆｰﾆ｡ng,"Tue, 4 Jul 2023 21:50:54 +0700",update add to cart animation,"	 34 files changed", 6765 insertions(+)," 318 deletions(-)	"
41ea680,Qu・ｻ・c Zﾆｰﾆ｡ng,"Tue, 4 Jul 2023 16:23:08 +0700",update new scrollbar for all page,"	 8 files changed"," 122 insertions(+)	",
d87f51f,Qu・ｻ・c Zﾆｰﾆ｡ng,"Tue, 4 Jul 2023 16:17:27 +0700",fix css and add scroll behavior for list.jsp page,"	 3 files changed", 221 insertions(+)," 213 deletions(-)	"
472de5f,Qu・ｻ・c Zﾆｰﾆ｡ng,"Tue, 4 Jul 2023 15:42:52 +0700",add gitignore for target folder,"	 2239 files changed"," 366211 deletions(-)	",
ff6dfca,Qu・ｻ・c Zﾆｰﾆ｡ng,"Tue, 4 Jul 2023 15:35:12 +0700",add gitignore for target folder,"	 1 file changed"," 1 insertion(+)	",
f20035b,Qu・ｻ・c Zﾆｰﾆ｡ng,"Tue, 4 Jul 2023 15:29:50 +0700",add animation hover img in list page,"	 2069 files changed", 11 insertions(+)," 333512 deletions(-)	"
4c1282d,Carl-Johnsons,"Tue, 4 Jul 2023 15:21:17 +0700",Update Product Filter,"	 13 files changed", 164 insertions(+)," 142 deletions(-)	"
24a9558,Qu・ｻ・c Zﾆｰﾆ｡ng,"Tue, 4 Jul 2023 15:13:52 +0700",fix bux tag a product page and detail product,"	 2092 files changed", 333688 insertions(+)," 75 deletions(-)	"
6b62d4f,Carl-Johnsons,"Tue, 4 Jul 2023 01:27:08 +0700",test,"	 5 files changed", 7 insertions(+)," 5 deletions(-)	"
791b956,Carl-Johnsons,"Tue, 4 Jul 2023 01:02:19 +0700",Finish Product/list and all of its Product Filter,"	 2233 files changed", 366363 insertions(+)," 98 deletions(-)	"
186ffb8,Carl-Johnsons,"Mon, 3 Jul 2023 21:29:31 +0700","update Product/Detail ProductDAO, User,..","	 2229 files changed", 536 insertions(+)," 365969 deletions(-)	"
b2ba121,Qu・ｻ・c Zﾆｰﾆ｡ng,"Mon, 3 Jul 2023 20:41:39 +0700",done front end cart page,"	 10 files changed"," 826 insertions(+)	",
d44c1a3,Carl-Johnsons,"Mon, 3 Jul 2023 16:16:05 +0700","Add txt to admin, client","	 31 files changed", 405 insertions(+)," 377 deletions(-)	"
7328719,Carl-Johnsons,"Mon, 3 Jul 2023 15:43:04 +0700",Creating MVC folders structure,"	 2440 files changed", 1343 insertions(+)," 2130 deletions(-)	"
939e986,Carl-Johnsons,"Mon, 3 Jul 2023 13:20:08 +0700",Fix pull request,"	 3869 files changed", 81 insertions(+)," 366393 deletions(-)	"
236601,Qu・ｻ・c Zﾆｰﾆ｡ng,"Mon, 3 Jul 2023 12:36:48 +0700",commit 7,"	 3846 files changed", 363255 insertions(+)," 8 deletions(-)	"
43bec02,Qu・ｻ・c Zﾆｰﾆ｡ng,"Mon, 19 Jun 2023 23:06:40 +0700",fix path,"	 601 files changed", 1513 insertions(+)," 2018 deletions(-)	"
a92e94f,Qu・ｻ・c Zﾆｰﾆ｡ng,"Mon, 19 Jun 2023 22:43:24 +0700",add folder brand,"	 584 files changed"," 1923 insertions(+)	",
0d56b6c,Carl-Johnsons,"Mon, 19 Jun 2023 19:59:33 +0700","Fix the all link using absolute path, Fix Querrying the db","	 1331 files changed", 4567 insertions(+)," 911 deletions(-)	"
83d2698,PhenChua,"Sun, 18 Jun 2023 20:47:19 +0700",Add test file.,"	 1 file changed"," 1 insertion(+)	",
1a8ba5d,PhenChua,"Sun, 18 Jun 2023 20:44:54 +0700",Net bean (#3),"	 3308 files changed", 366939 insertions(+)," 1654 deletions(-)	"
6f3bc1e,PhenChua,"Sun, 18 Jun 2023 20:26:09 +0700","Update DAOs, Models.","	 6 files changed", 464 insertions(+)," 23 deletions(-)	"
67ffe41,Carl-Johnsons,"Sun, 18 Jun 2023 19:22:03 +0700",change structure of the folder,"	 4631 files changed", 1511 insertions(+)," 735810 deletions(-)	"
539af09,Carl-Johnsons,"Sun, 18 Jun 2023 19:16:40 +0700","remake structure of models,DAOS","	 3306 files changed"," 730888 insertions(+)	",
1ed2545,Qu・ｻ・c Zﾆｰﾆ｡ng,"Sun, 18 Jun 2023 13:28:04 +0700",remove hello.txt file,"	 2 files changed", 0 insertions(+)," 0 deletions(-)	"
f04bc6b,Carl-Johnsons,"Sun, 18 Jun 2023 13:22:11 +0700",add hello.txt,"	 1 file changed", 0 insertions(+)," 0 deletions(-)	"
1a35e91,Carl-Johnsons,"Sun, 18 Jun 2023 13:18:46 +0700",testing commit,"	 4603 files changed"," 734299 deletions(-)	",
6328f61,Carl-Johnsons,"Sun, 18 Jun 2023 13:08:42 +0700",Change something,"	 4603 files changed"," 734299 insertions(+)	",
532ed77,PhenChua,"Sun, 18 Jun 2023 12:59:14 +0700",Create README.md,"	 1 file changed"," 2 insertions(+)	",
48f4101,Carl-Johnsons,"Thu, 8 Jun 2023 17:26:20 +0700",testing commit,"	 2301 files changed", 366510 insertions(+)," 6 deletions(-)	"
f1d557c,Carl-Johnsons,"Wed, 7 Jun 2023 21:18:51 +0700",Update project,"	 7 files changed", 2 insertions(+)," 5 deletions(-)	"
47f819f,Carl-Johnsons,"Wed, 7 Jun 2023 21:10:43 +0700",update data.txt (very important),"	 1 file changed"," 1 insertion(+)	",
d6b3b42,Qu・ｻ・c Zﾆｰﾆ｡ng,"Wed, 7 Jun 2023 17:39:19 +0700",delete img,"	 2 files changed", 0 insertions(+)," 0 deletions(-)	"
14d13d6,Qu・ｻ・c Zﾆｰﾆ｡ng,"Wed, 7 Jun 2023 17:22:48 +0700",update image,"	 1 file changed", 0 insertions(+)," 0 deletions(-)	"
d67eb99,Qu・ｻ・c Zﾆｰﾆ｡ng,"Wed, 7 Jun 2023 16:58:15 +0700",first commit for NetBean,"	 2309 files changed", 2378 insertions(+)," 708 deletions(-)	"
6bfecea,Qu・ｻ・c Zﾆｰﾆ｡ng,"Wed, 7 Jun 2023 10:40:53 +0700",fix bug div,"	 1 file changed", 412 insertions(+)," 329 deletions(-)	"
a91d735,Qu・ｻ・c Zﾆｰﾆ｡ng,"Tue, 6 Jun 2023 22:01:35 +0700",complete a tag,"	 2 files changed", 31 insertions(+)," 28 deletions(-)	"
761102c,Qu・ｻ・c Zﾆｰﾆ｡ng,"Tue, 6 Jun 2023 20:32:39 +0700",add a tag for product,"	 3 files changed", 51 insertions(+)," 9 deletions(-)	"
c10b03f,Qu・ｻ・c Zﾆｰﾆ｡ng,"Mon, 5 Jun 2023 19:14:13 +0700",done user page,"	 5 files changed", 521 insertions(+)," 24 deletions(-)	"
533e736,Qu・ｻ・c Zﾆｰﾆ｡ng,"Sun, 4 Jun 2023 19:40:36 +0700",done product page,"	 8 files changed", 602 insertions(+)," 4 deletions(-)	"
60a5dc5,Qu・ｻ・c Zﾆｰﾆ｡ng,"Sun, 4 Jun 2023 15:52:52 +0700",done introduce,"	 20 files changed", 495 insertions(+)," 62 deletions(-)	"
1169c62,Qu・ｻ・c Zﾆｰﾆ｡ng,"Sun, 4 Jun 2023 14:44:31 +0700",update font storage,"	 8447 files changed"," 1081461 deletions(-)	",
0cefa1f,Qu・ｻ・c Zﾆｰﾆ｡ng,"Sun, 4 Jun 2023 14:38:50 +0700",update image's storage,"	 135 files changed", 76 insertions(+)," 2911 deletions(-)	"
b52e4ab,Qu・ｻ・c Zﾆｰﾆ｡ng,"Sun, 4 Jun 2023 14:03:12 +0700",change a tag,"	 6 files changed", 35 insertions(+)," 26 deletions(-)	"
0c8b4cc,Qu・ｻ・c Zﾆｰﾆ｡ng,"Sat, 3 Jun 2023 22:59:28 +0700",done sort & find shop,"	 3 files changed", 90 insertions(+)," 26 deletions(-)	"
44d350a,Qu・ｻ・c Zﾆｰﾆ｡ng,"Sat, 3 Jun 2023 20:52:35 +0700",complete shop interface + done sorting,"	 2157 files changed", 362671 insertions(+)," 5 deletions(-)	"
2ebb41b,Qu・ｻ・c Zﾆｰﾆ｡ng,"Sat, 3 Jun 2023 16:17:32 +0700",complete JS for home page,"	 2 files changed", 5 insertions(+)," 3 deletions(-)	"
fd7f319,Qu・ｻ・c Zﾆｰﾆ｡ng,"Sat, 3 Jun 2023 16:03:48 +0700",backup JS,"	 7 files changed", 37 insertions(+)," 69 deletions(-)	"
fa98364,Qu・ｻ・c Zﾆｰﾆ｡ng,"Sat, 3 Jun 2023 15:41:06 +0700",complete login page,"	 3 files changed", 112 insertions(+)," 111 deletions(-)	"
c8b3f9b,Qu・ｻ・c Zﾆｰﾆ｡ng,"Sat, 3 Jun 2023 14:02:28 +0700",backup template,"	 6426 files changed", 723253 insertions(+)," 4 deletions(-)	"
77b5bb6,Qu・ｻ・c Zﾆｰﾆ｡ng,"Fri, 2 Jun 2023 22:48:11 +0700",complete interface,"	 13 files changed", 353 insertions(+)," 20 deletions(-)	"
3691017,Qu・ｻ・c Zﾆｰﾆ｡ng,"Mon, 15 May 2023 17:36:17 +0700",third commit,"	 3 files changed", 64 insertions(+)," 13 deletions(-)	"
faec5c0,Qu・ｻ・c Zﾆｰﾆ｡ng,"Wed, 10 May 2023 21:55:17 +0700",second commit,"	 3 files changed", 126 insertions(+)," 31 deletions(-)	"
e9e77df,Qu・ｻ・c Zﾆｰﾆ｡ng,"Wed, 10 May 2023 21:06:15 +0700",first commit,"	 2139 files changed"," 362329 insertions(+)	",
